"Oid";"ClasseOid";"DataNascita";"Sesso";"Cittadinanza";"PEI";"PDB";"Anno";"Classe";"Settore";"StatusFinale.x";"StatusFinale_prec";"Docenti";"DocentiRuolo";"Matematica_finale";"Italiano_finale";"Inglese_finale";"MediaFinale";"MediaFinaleClass";"MediaFinale_prec";"MediaFinaleClass_prec";"assenze21";"assenze41";"note_merito21";"note_merito41";"note_impegno21";"note_impegno41";"note_disciplinari21";"note_disciplinari41";"ritardi21";"ritardi41";"mate_media1";"mate_media2";"mate_media3";"mate_media4";"mate_media5";"mate_media6";"mate_media7";"mate_media8";"mate_media9";"mate_media10";"mate_media11";"mate_media12";"mate_media13";"mate_media14";"mate_media15";"mate_media16";"mate_media17";"mate_media18";"mate_media19";"mate_media20";"mate_media21";"mate_media22";"mate_media23";"mate_media24";"mate_media25";"mate_media26";"mate_media27";"mate_media28";"mate_media29";"mate_media30";"mate_media31";"mate_media32";"mate_media33";"mate_media34";"mate_media35";"mate_media36";"mate_media37";"mate_media38";"mate_media39";"mate_media40";"mate_media41";"Matematica_finale_prec";"Italiano_finale_prec";"Inglese_finale_prec";"no_mate_1";"no_mate_2";"no_mate_3";"no_mate_4";"no_mate_5";"no_mate_6";"no_mate_7";"no_mate_8";"no_mate_9";"no_mate_10";"no_mate_11";"no_mate_12";"no_mate_13";"no_mate_14";"no_mate_15";"no_mate_16";"no_mate_17";"no_mate_18";"no_mate_19";"no_mate_20";"no_mate_21";"no_mate_22";"no_mate_23";"no_mate_24";"no_mate_25";"no_mate_26";"no_mate_27";"no_mate_28";"no_mate_29";"no_mate_30";"no_mate_31";"no_mate_32";"no_mate_33";"no_mate_34";"no_mate_35";"no_mate_36";"no_mate_37";"no_mate_38";"no_mate_39";"no_mate_40";"no_mate_41";"mate_primo_quad";"varianza1718";"varianza41";"varianza21";"perc_doc_ruolo";"Cittadinanza_bin";"StatusFinale_bin_prec";"StatusFinale_bin";"rischio";"assenze_perc21";"assenze_perc41"
"cf3152d1-486d-47d0-a36d-6fd98f002762";"a3b34cfd-86ca-4e4a-b840-10f996ab4d6f";0;1;"ITALIA";0;0;4;"I4 B";"Liceo Internazionale per l'Intercultura";"P1";"P1";23;19;7;9;9;8,55555555555556;9;7,875;8;5;14;0;0;0;0;0;0;0;0;0;6;6;6;5,375;5,375;5,75;5,9375;5,9375;6,1;6,1;6,1;6,1;6,08333333333333;5,78571428571429;5,875;5,875;5,875;5,875;5,875;5,88888888888889;5,95;5,95454545454545;6,04166666666667;6,04166666666667;6;6;6,07142857142857;6,07142857142857;6,07142857142857;6,06666666666667;6,06666666666667;6,109375;6,109375;6,109375;6,13235294117647;6,13235294117647;6,20833333333333;6,25;6,25;6,25;7;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0,575595238095238;0,680555555555556;0,964285714285714;0,826086956521739;1;1;1;2;0,0476190476190476;0,0682926829268293
"cf6891f2-4c70-44f0-86a9-5bfbbc812dd1";"934d9f66-cce7-4e03-8d3a-9be969847be3";0;1;"ITALIA";0;0;2;"SU2 A";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;8;9;9;8,18181818181818;8;7,90909090909091;8;0;3;2;4;0;0;0;0;0;3;0;0;0;0;7;7;7;7;7;7;7,75;7,5;7,5;7,5;7,6875;7,6875;7,6875;7,6875;7,6875;7,6875;7,6875;7,6875;7,6875;7,55;7,55;7,55;7,55;7,55;7,53571428571429;7,53571428571429;7,53571428571429;7,53571428571429;7,53571428571429;7,53571428571429;7,53571428571429;7,53571428571429;7,53571428571429;7,59375;7,59375;7,59375;7,59375;6;8;9;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3,62673611111111;0,356026785714286;0,640625;0,789473684210526;1;1;1;3;0;0,0146341463414634
"d1199bd9-0d4a-4428-8c61-d2f4da9bdcb6";"b0c2c6be-fa9f-4326-9774-98779897336e";0;1;"ITALIA";0;1;4;"SU4 A";"Liceo Scienze Umane Paritario";"P1";"P1";20;15;7;7;7;7,76923076923077;8;7,76923076923077;8;9;13;0;0;0;1;0;0;0;3;0;0;0;0;8,5;8,5;8,5;8,5;8,5;8,5;8,375;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,5625;7,5625;7,5625;7,5625;7,5625;7,4;7,4;7,4;7,4;7,4;7,4;7,4;7,33333333333333;7,33333333333333;7,33333333333333;7,28571428571429;7,28571428571429;7,28571428571429;7,28571428571429;7,28571428571429;7,28571428571429;7;7;7;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3,640625;0,592261904761905;0,645833333333333;0,75;1;1;1;2;0,0857142857142857;0,0634146341463415
"d1a785e8-2e5f-451a-8a61-351e0ee80e0d";"fa4d5f10-277e-432c-9af2-325543a668b3";-1;0;"ITALIA";0;0;5;"SU5 A";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;7;7;8;7,61538461538461;8;7,61538461538461;8;4;10;1;1;0;0;1;1;0;1;0;0;0;0;5;5;5;5;5;5,875;5,875;5,875;5,875;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,5625;6,5625;6,5625;6,5625;6,5625;6,5625;6,7;6,7;6,7;6,83333333333333;6,83333333333333;6,83333333333333;6,83333333333333;6,83333333333333;6,89285714285714;6,89285714285714;6,89285714285714;6,89285714285714;6,89285714285714;6;7;9;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0,796875;0,767857142857143;1,64583333333333;0,789473684210526;1;1;1;2;0,0380952380952381;0,0487804878048781
"d1b17d71-feee-41a0-9322-0d915f39310b";"20ac3d06-ec49-491e-95b0-a592075a1b6c";0;1;"ITALIA";0;0;4;"I4 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;18;9;7;8;8,72222222222222;9;8,0625;8;4;5;0;0;0;0;0;0;1;2;0;9;9;9;8,125;8,125;7,5;7,625;7,625;7,625;7,9;7,9;7,9;7,83333333333333;8,07142857142857;8,07142857142857;8,07142857142857;8,07142857142857;8,07142857142857;8,07142857142857;8,33333333333333;8,33333333333333;8,4;8,4;8,4;8,40909090909091;8,40909090909091;8,5;8,5;8,36538461538461;8,33928571428571;8,33928571428571;8,33928571428571;8,33928571428571;8,33928571428571;8,38333333333333;8,38333333333333;8,453125;8,453125;8,453125;8,453125;9;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0,926785714285714;1,09348958333333;1,34821428571429;0,818181818181818;1;1;1;3;0,0380952380952381;0,024390243902439
"d1cdd0cb-cec0-4c7d-8a34-8180963f51ca";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";0;1;"ITALIA";0;0;3;"I3 B";"Liceo Internazionale per l'Intercultura";"P1";"P1";25;19;9;8;9;8,70588235294118;9;8,33333333333333;8;2;4;1;1;0;1;0;0;1;3;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7,625;7,625;7,625;7,625;7,625;7,625;7,625;7,625;7,625;7,95;7,79166666666667;7,79166666666667;7,79166666666667;7,79166666666667;7,96428571428571;7,96428571428571;7,96428571428571;7,96428571428571;7,96428571428571;7,96428571428571;7,96428571428571;8,03125;8,03125;8,03125;8,03125;8,03125;7;8;9;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3,40952380952381;0,864955357142857;0,5625;0,76;1;1;1;3;0,019047619047619;0,0195121951219512
"d1e6fb2b-a7a7-41a6-9435-ff381f24d2b0";"c01eeeaf-0ef3-44c1-8aa4-2fbb7311d9db";0;1;"ITALIA";0;1;5;"C5 B";"Liceo Classico Paritario";"P1";"P1";11;11;9;8;8;8,84615384615385;9;7,46153846153846;7;8;20;0;0;1;1;0;0;5;6;0;0;0;0;0;0;0;7;7;7;7;7,625;7,625;7,625;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,91666666666667;7,8125;7,8125;7,8125;8,05;8,05;8,05;8,05;8,05;8,05;8,05;8,05;8,05;8,05;8,20833333333333;8,20833333333333;8,20833333333333;8,20833333333333;8,20833333333333;8,20833333333333;7;6;7;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0,145833333333333;0,660416666666667;0,645833333333333;1;1;1;1;3;0,0761904761904762;0,0975609756097561
"d1e90757-4966-48ce-b678-b29ebde3acf5";"611b1046-0e5e-4c75-909f-c02c0e3d874b";0;0;"ITALIA";0;0;3;"I3 D";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;19;9;9;8;8,05555555555556;8;7,07692307692308;7;2;3;1;1;4;5;1;2;5;11;0;0;4,5;4,5;6,5;7,16666666666667;6,8125;7,2;7,2;7,2;7,2;7,33333333333333;7,33333333333333;7,10714285714286;7,03125;7,13888888888889;7,13888888888889;7,13888888888889;7,13888888888889;7,13888888888889;6,9;6,9;6,9;6,9;7,09090909090909;7,29166666666667;7,29166666666667;7,29166666666667;7,29166666666667;7,38461538461539;7,38461538461539;7,38461538461539;7,38461538461539;7,38461538461539;7,38461538461539;7,39285714285714;7,39285714285714;7,41666666666667;7,578125;7,578125;7,578125;8;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3,63421052631579;2,74765625;2,37673611111111;0,863636363636364;1;1;1;3;0,019047619047619;0,0146341463414634
"d5273457-04cb-4389-9da1-41356273959c";"941f1d82-145a-4fe6-971b-799fcf029a97";0;0;"ITALIA";0;0;5;"S5 B";"Liceo Scientifico Paritario";"P1";"P1";12;12;6;6;6;7,25;7;7;7;4;8;2;2;2;5;0;0;5;7;0;0;0;0;0;6;6;6;6;5,75;5,75;5,75;6,08333333333333;6,08333333333333;6,08333333333333;6,25;6,25;6,25;6,25;6,25;6,55;6,55;6,32142857142857;6,32142857142857;6,32142857142857;6,32142857142857;6,32142857142857;6,32142857142857;6,32142857142857;6,40625;6,40625;6,40625;6,40625;6,40625;6,40625;6,40625;6,40625;6,30555555555556;6,30555555555556;6,30555555555556;6,30555555555556;6;6;6;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1,31666666666667;0,762152777777778;0,375;1;1;1;1;2;0,0380952380952381;0,0390243902439024
"d54262ed-a161-4119-b6d5-f93e06bb8675";"9a55704d-75b8-44b5-aee3-673bc09335c0";-1;0;"ITALIA";0;1;4;"S4 A";"Liceo Scientifico Paritario";"P1";"P1";15;13;7;6;8;7,91666666666667;8;6,91666666666667;7;7;14;0;0;1;4;0;0;2;3;0;0;0;4,5;4,5;4,5;4,5;4,5;4,5;4;4;4;4;4;4,16666666666667;4,625;4,625;4,625;4,625;4,625;4,625;4,625;4,5;5;5;5;5;5,42857142857143;5,42857142857143;5,42857142857143;5,42857142857143;5,875;5,875;5,875;5,875;5,875;5,83333333333333;6,1;6,1;6,1;6,1;6;6;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2,73333333333333;4,04444444444444;1,0625;0,866666666666667;1;1;1;2;0,0666666666666667;0,0682926829268293
"d5a90a39-0a77-45e1-9c72-0acd93d644cb";"278af4eb-65a2-41f6-b15a-42291d9da540";0;0;"ITALIA";0;0;5;"SU5 B";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;6;6;5;7;7;7,07692307692308;7;11;20;2;2;2;2;0;0;4;12;0;0;0;0;0;4;4;4;4;4;4;5;5;5;5;5,5;5,5;5,5;5,5;5,375;5,375;5,375;5,25;5,25;5,25;5,25;5,25;5,25;5,25;5,25;5,25;5,25;5,41666666666667;5,41666666666667;5,41666666666667;5,41666666666667;5,41666666666667;5,41666666666667;5,5;5,5;5,5;6;6;7;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4,0125;0,854166666666667;1,22916666666667;0,789473684210526;1;1;1;2;0,104761904761905;0,0975609756097561
"d663b480-d836-4668-a9d9-cfc610bb02f9";"37a391f1-4ad3-4367-9c6b-e8ea7ef1319f";0;1;"ITALIA";0;0;3;"I3 C";"Liceo Internazionale per l'Intercultura";"P1";"P1";21;18;8;9;9;9,05555555555556;9;8,30769230769231;8;0;4;1;1;0;0;0;0;0;1;0;0;5;5;5;6,75;6,58333333333333;7,0625;7,0625;7,0625;7,0625;7,35;7,35;7,35;7,42857142857143;7,42857142857143;7,42857142857143;7,42857142857143;7,42857142857143;7,42857142857143;7,40625;7,40625;7,40625;7,40625;7,775;7,775;7,775;7,775;7,775;7,775;7,75;7,75;7,75;7,75;7,75;7,85416666666667;7,85416666666667;7,73076923076923;7,73076923076923;7,73076923076923;7,73076923076923;8;8;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1,4608918128655;2,00480769230769;2,43154761904762;0,857142857142857;1;1;1;3;0;0,0195121951219512
"d66d7319-ef9b-4c74-83d1-b8cf5a7b1af9";"278af4eb-65a2-41f6-b15a-42291d9da540";0;1;"CINA REPUBBLICA POPOLARE";0;0;5;"SU5 B";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;6;6;6;7;7;7,07692307692308;7;5;21;0;0;0;0;0;0;5;7;0;0;0;0;0;6;6;6;6;6;6;5,75;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,5;6,5;6;6;6;6;6;6;6;5,91666666666667;5,91666666666667;5,91666666666667;5,91666666666667;5,91666666666667;5,91666666666667;5,91666666666667;5,91666666666667;5,91666666666667;6,03571428571429;6,03571428571429;6,03571428571429;6;6;6;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2,08035714285714;1,38392857142857;1,08333333333333;0,789473684210526;0;1;1;2;0,0476190476190476;0,102439024390244
"d728aa6f-bacb-4e55-ad05-1dcf3b1f2379";"b9f4b572-d1ca-4d7e-8a4d-9869d28ebff8";0;0;"ITALIA";0;0;3;"S3 B";"Liceo Scientifico Paritario";"P2";"P1";14;12;4;6;6;6,75;7;7,09090909090909;7;2;14;0;0;0;1;0;0;3;6;0;0;0;2;2;2;5;5;5;5;5;5;5;5;5,5;5,5;5,5;5,5;5,5;5,5;5,5;4,8;4,8;4,8;4,8;4,95833333333333;4,95833333333333;4,53571428571429;4,53571428571429;4,53571428571429;4,53571428571429;4,71875;4,71875;4,71875;4,71875;4,71875;4,71875;4,63888888888889;4,63888888888889;4,63888888888889;4,63888888888889;7;6;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2,90277777777778;5,17361111111111;7;0,857142857142857;1;1;0;1;0,019047619047619;0,0682926829268293
"d797f78b-215b-4f13-b434-aca4007c9e4a";"934d9f66-cce7-4e03-8d3a-9be969847be3";-1;0;"ITALIA";0;0;2;"SU2 A";"Liceo Scienze Umane Paritario";"P1";"P2";19;15;7;8;6;7,81818181818182;8;7,09090909090909;7;6;13;0;0;0;0;0;0;1;2;0;0;0;0;7;7;7;7;7;7;6,875;6,875;6,875;6,875;7,41666666666667;7,3125;7,3125;7,3125;7,3125;7,3125;7,3125;7,3125;7,3125;7,25;7,25;7,25;7,25;7,25;7,04166666666667;7,04166666666667;7,04166666666667;6,96428571428571;6,96428571428571;6,96428571428571;6,96428571428571;6,96428571428571;6,96428571428571;6,9375;6,9375;6,9375;6,9375;6;7;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1,45833333333333;0,513392857142857;0,640625;0,789473684210526;1;0;1;2;0,0571428571428571;0,0634146341463415
"d7b4e84a-7352-409c-847e-ee6bd99adea6";"2eebf665-6d63-4c74-925b-68389a7dcf6d";0;0;"ITALIA";0;0;5;"S5 A";"Liceo Scientifico Paritario";"P1";"P2";12;12;6;6;6;6,66666666666667;7;6,5;6;13;23;1;1;2;4;2;5;7;11;0;0;0;0;0;1,5;2,5;2,5;2,5;2,75;2,75;2,75;2,9;2,9;2,9;3;3;3;2,85714285714286;2,85714285714286;2,85714285714286;2,85714285714286;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,6;3,6;3,6;3,6;3,81818181818182;3,81818181818182;4,04166666666667;3,96153846153846;3,96153846153846;3,96153846153846;3,96153846153846;5;5;7;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0,924242424242424;3,2275641025641;0,726190476190476;1;1;0;1;2;0,123809523809524;0,11219512195122
"d7c44601-41aa-4579-92f3-123d19dfe452";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";0;0;"ITALIA";0;1;3;"S3 A";"Liceo Scientifico Paritario";"P2";"P2";14;12;6;5;6;6,5;6;6,27272727272727;6;4;8;0;0;4;5;0;0;3;3;0;0;7,75;7,75;7,75;7,75;7;7;7;7;7;7;5,58333333333333;5,58333333333333;5,6875;5,6875;5,6875;5,6875;5,6875;5,6875;5,4;5,4;5,4;5,4;5,4;5,375;5,375;5,375;5,375;5,375;5,53571428571429;5,53571428571429;5,53571428571429;5,53571428571429;5,53571428571429;5,53571428571429;5,5;5,5;5,575;5,575;5,575;5;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0,713141025641026;1,84791666666667;4,43229166666667;0,857142857142857;1;0;0;2;0,0380952380952381;0,0390243902439024
"d805623f-20da-41fc-b436-98cf8201d0b7";"12e8710f-de11-4655-afcd-f790d5a28145";0;1;"ITALIA";0;0;2;"I2 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";19;17;5;8;9;8;8;8;8;8;15;4;6;0;0;0;0;0;2;0;5;5;6;5,66666666666667;6;6;6;6;6;5,75;5,75;5,75;5,75;5,75;5,57142857142857;5,57142857142857;5,57142857142857;5,57142857142857;5,57142857142857;5,57142857142857;5,57142857142857;5,3125;5,3125;5,5;5,45;5,45;5,45;5,45;5,45;5,40909090909091;5,40909090909091;5,40909090909091;5,40909090909091;5,40909090909091;5,26923076923077;5,26923076923077;5,26923076923077;5,26923076923077;5,26923076923077;5,26923076923077;6;8;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1,79765625;1,73397435897436;2,03571428571429;0,894736842105263;1;1;1;1;0,0761904761904762;0,0731707317073171
"d8b72870-4ee5-48ba-9b0a-b337d2c61365";"49405a36-2cf8-427a-87dc-92f9cf121301";0;1;"GIAPPONE";0;0;2;"S2 A";"Liceo Scientifico Paritario";"P2";"P2";18;15;4;7;9;6,90909090909091;7;5,91666666666667;6;5;13;0;0;1;2;0;0;1;2;0;0;3,5;3,5;4,25;4,25;4,5;4,5;4,5;4,5;4,5;4,5;4,125;4,125;4,125;4,125;4,125;4,125;4,1;4,1;4,1;4,1;4,1;3,91666666666667;3,91666666666667;3,92857142857143;3,92857142857143;3,92857142857143;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,61111111111111;3,61111111111111;3,9;3,9;3,9;3,9;3;6;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5,04545454545455;1,65555555555556;0,8;0,833333333333333;0;0;0;1;0,0476190476190476;0,0634146341463415
"dabfc3f9-6409-41c4-8d10-ffcdda152de3";"49405a36-2cf8-427a-87dc-92f9cf121301";-1;0;"ITALIA";0;1;2;"S2 A";"Liceo Scientifico Paritario";"P1";"P1";18;15;6;8;7;7,45454545454545;7;7,16666666666667;7;1;1;1;1;1;2;0;0;0;0;0;0;6;6;6;6,25;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;7,25;7,25;7,25;7,25;7,25;7,25;7,5;7,5;7,5;7,5;7,5;7,25;7,25;6,78571428571429;6,78571428571429;6,78571428571429;6,375;6,375;6,375;6,44444444444444;6,44444444444444;6,44444444444444;6,44444444444444;6,3;6,3;6,5;6,66666666666667;6,66666666666667;6,66666666666667;7;7;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3,54807692307692;3,37878787878788;1,625;0,833333333333333;1;1;1;2;0,00952380952380952;0,0048780487804878
"db342459-78fa-4236-942a-e02e70937c51";"22fc17c0-015d-4da6-9b03-c101aa510287";0;0;"ITALIA";0;0;3;"I3 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;17;8;9;9;8,64705882352941;9;8,76923076923077;9;1;3;0;0;1;4;0;0;1;1;0;0;6,5;6,5;6,5;5,83333333333333;6,25;6,5;6,5;6,5;6,5;6,16666666666667;6,42857142857143;6,1875;6,25;6,25;6,25;6,25;6,25;6,25;6,475;6,70454545454545;6,70454545454545;6,70454545454545;6,72916666666667;6,90384615384615;6,90384615384615;6,90384615384615;6,90384615384615;6,92857142857143;6,92857142857143;6,92857142857143;6,92857142857143;6,92857142857143;6,92857142857143;6,96666666666667;6,96666666666667;6,953125;6,953125;6,953125;6,953125;7;8;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2,00730994152047;2,26015625;2,28125;0,772727272727273;1;1;1;3;0,00952380952380952;0,0146341463414634
"db4bfb61-b8be-422f-9183-e1323a557345";"611b1046-0e5e-4c75-909f-c02c0e3d874b";0;0;"ITALIA";0;0;3;"I3 D";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;19;6;9;9;7,83333333333333;8;6,84615384615385;7;1;5;2;2;3;3;0;1;4;11;0;0;6;6;7,5;7,5;7;7;7;7;7;6,4;6,4;6,04166666666667;5,92857142857143;6,15625;6,15625;6,15625;6,15625;6,15625;6,02777777777778;6,02777777777778;6,02777777777778;6,02777777777778;6,1;6,31818181818182;6,31818181818182;6,31818181818182;6,31818181818182;6,20833333333333;6,20833333333333;6,20833333333333;6,20833333333333;6,20833333333333;6,20833333333333;6,17307692307692;6,17307692307692;6,07142857142857;6,25;6,25;6,25;5;7;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2,17678571428571;2,69642857142857;2,92745535714286;0,863636363636364;1;1;1;2;0,00952380952380952;0,024390243902439
"dc18c293-bb67-4ac8-9eb5-13594c047813";"20ac3d06-ec49-491e-95b0-a592075a1b6c";0;1;"ITALIA";0;0;4;"I4 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;18;6;8;9;8,22222222222222;8;7,875;8;7;10;1;1;2;4;0;0;4;8;0;7;7;7;7;5,75;5,91666666666667;6,1875;6,1875;6,1875;6,55;6,55;6,55;6,45833333333333;6,57142857142857;6,57142857142857;6,57142857142857;6,57142857142857;6,57142857142857;6,57142857142857;6,75;6,75;6,5;6,5;6,45;6,45454545454545;6,45454545454545;6,54166666666667;6,54166666666667;6,53846153846154;6,35714285714286;6,35714285714286;6,35714285714286;6,35714285714286;6,35714285714286;6,26666666666667;6,26666666666667;6,28125;6,28125;6,28125;6,28125;7;8;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2,81810897435897;1,52395833333333;1,26488095238095;0,818181818181818;1;1;1;2;0,0666666666666667;0,0487804878048781
"dc876b6f-ef73-4161-adcc-6b0bfee87db7";"12e8710f-de11-4655-afcd-f790d5a28145";0;1;"ITALIA";0;0;2;"I2 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";19;17;8;7;8;7,8;8;7,46153846153846;7;0;2;1;3;0;0;0;0;3;5;0;8;8;8;7,66666666666667;7,75;7,9;7,83333333333333;7,83333333333333;7,78571428571429;7,40625;7,40625;7,52777777777778;7,52777777777778;7,625;7,65909090909091;7,65909090909091;7,65909090909091;7,65909090909091;7,6875;7,65384615384615;7,65384615384615;7,64285714285714;7,64285714285714;7,64285714285714;7,59375;7,59375;7,59375;7,59375;7,59375;7,625;7,625;7,625;7,625;7,625;7,67105263157895;7,67105263157895;7,6375;7,53571428571429;7,53571428571429;7,53571428571429;8;7;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1,88153594771242;1,07053571428571;1,15340909090909;0,894736842105263;1;1;1;3;0;0,00975609756097561
"dc9dcb50-dfc9-4cb8-aae1-0e0585ac40fa";"4cd9773c-844d-454f-96eb-6c2d9c68ebf4";0;0;"ITALIA";0;0;5;"C5 A";"Liceo Classico Paritario";"P1";"P1";12;12;7;8;7;8,30769230769231;8;8,23076923076923;8;1;3;1;1;0;0;0;0;1;3;0;0;0;0;7,25;7,25;7,25;7,25;7,25;7,25;8,375;8,375;8,375;8,375;8,41666666666667;8,41666666666667;8,41666666666667;8,41666666666667;8,41666666666667;8,41666666666667;8,41666666666667;8,41666666666667;8,0625;8,0625;8,0625;8,0625;8,0625;7,4;7,4;7,4;7,4;7,4;7,5;7,5;7,5;7,5;7,5;7,5;7,5;7,42857142857143;7,42857142857143;8;8;6;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0,327380952380952;2,22321428571429;1,27083333333333;1;1;1;1;2;0,00952380952380952;0,0146341463414634
