"","school_ID","stud_ID","grade","gender","immig","video_games","internet_quality","internet_availability","SCHRISK","BULLIED","BELONG","COOPAGR","TEACHSUP","FAMSUP","PERSEVAGR","ASSERAGR","EMPATAGR","EMOCOAGR","STRESAGR","CURIOAGR","math_time","study_time","MISCED","FISCED","HISCED","ESCS","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH","mate","mate9","mate3"
"7148","38000239","38010339",10,1,0,1,0.3623,6,-0.4624,-1.228,0.487,0.2691,-0.3322,0.3939,0.1166,-0.572,-0.4874,-0.2527,-0.3455,0.2513,2,4,5,4,5,-0.7203,313.173,366.245,398.959,393.697,345.11,340.375,312.871,395.177,358.279,381.083,360.4969,"1a","low"
"7149","38000252","38010340",10,0,0,4,1.5468,5,-0.4624,-1.228,-0.0645,0.6072,-1.7015,-0.7686,0.9199,-0.7246,0.6685,0.6678,-0.0591,-0.9125,3,4,9,9,9,-0.0265,498.781,506.777,520.956,495.327,526.584,471.79,527.095,500.56,486.782,481.679,501.6331,"3","medium"
"7150","38000227","38010343",10,1,0,1,0.9603,6,-0.4624,-1.228,-0.6412,-0.8742,-1.0693,NA,-1.1278,0.181,1.3328,-0.1345,0.2266,-0.3935,1,4,9,9,9,0.8021,378.693,389.192,397.74,375.071,381.354,397.205,391.716,381.876,348.168,394.702,383.5717,"1a","low"
"7151","38000087","38010344",10,1,0,NA,-0.424,2,-0.4624,-0.0584,2.4581,5.4777,-0.5635,NA,-0.2136,0.2724,3.1827,0.8581,0.5467,2.2745,1,3,6,1,6,-1.2546,352.147,328.16,326.435,337.245,350.232,330.101,351.784,316.44,328.377,369.099,339.002,"1b","low"
"7152","38000140","38010345",10,1,0,1,-0.4573,6,-0.4624,-0.4588,-0.47,-0.1373,0.4357,-0.285,-1.147,-0.7221,-0.6291,-0.1531,-0.8912,-0.7169,3,3,2,7,7,-0.2981,446.255,487.276,468.918,472.409,423.579,441.692,457.434,460.251,438.716,450.836,454.7366,"2","low"
"7153","38000084","38010347",10,0,0,4,0.1515,6,0.4017,0.2289,-0.3128,0.2018,1.5558,-0.7217,-0.5064,-0.1076,-0.3523,-0.1492,0.2495,0.1411,1,1,5,5,5,-0.3515,614.401,577.114,597.183,574.494,522.228,596.46,582.553,599.959,623.001,569.364,585.6757,"4","medium"
"7154","38000236","38010348",10,1,0,1,-0.8926,6,-0.4624,0.1361,0.3863,-0.4984,1.5558,1.6298,3.4127,0.872,0.4568,-0.1174,-0.3838,0.314,1,3,7,4,7,-0.3522,453.484,441.153,453.138,472.497,452.327,421.623,469.954,498.162,416.025,452.111,453.0474,"2","low"
"7155","38000253","38010349",10,0,0,2,-0.295,6,1.793,-1.228,-0.0328,-0.2623,-1.3627,-0.2768,1.1676,-0.4806,0.5657,0.9087,0.179,0.7827,2,3,3,3,3,-1.6262,498.774,553.096,498.169,565.306,562.636,578.916,508.534,568.461,568.079,524.541,542.6512,"3","medium"
"7156","38000099","38010350",10,1,0,1,-0.1402,6,-0.4624,-1.228,-0.0619,0.2721,1.5558,0.6959,-0.3948,-0.8012,-0.8443,-0.3329,-0.535,0.1314,1,1,4,4,4,-0.9641,349.353,364.297,405.504,381.871,414.652,389.955,366.083,390.102,357.782,444.815,386.4414,"1a","low"
"7157","38000101","38010351",10,0,0,4,0.5997,6,0.8125,-1.228,0.0097,0.2121,-0.5635,0.1789,0.2566,2.3614,1.6855,0.2642,0.7839,0.4618,3,6,9,9,9,1.2726,417.793,465.982,407.454,456.496,422.691,422.854,455.565,471.755,451.315,457.524,442.9429,"2","low"
"7158","38000171","38010352",10,0,0,4,0.1169,6,0.4017,-1.228,-0.4375,-0.0844,0.4357,-0.1782,0.0517,-0.702,-0.8912,0.5787,0.2275,-0.0605,2,3,6,6,6,-0.9354,502.604,509.971,494.146,502.118,497.221,473.886,521.255,478.872,487.359,489.523,495.6955,"3","medium"
"7159","38000238","38010353",9,0,0,2,-1.5762,6,0.8125,0.2183,-0.7774,-0.7804,-2.9095,NA,-0.5568,-0.395,-1.5971,0.1978,-0.508,-0.8996,1,1,9,9,9,0.9268,399.434,365.287,375.763,372.876,328.727,340.754,346.915,352.412,394.094,344.389,362.0651,"1a","low"
"7160","38000326","38010354",10,0,0,1,0.1515,6,1.324,0.3384,0.1689,-0.5819,-1.7015,-0.887,-1.2504,-0.7507,-0.4778,-0.0224,-0.5553,-0.771,1,2,5,5,5,-0.3008,461.952,465.737,457.507,466.06,448.818,487.83,490.819,465.75,449.491,445.826,463.979,"2","low"
"7161","38000266","38010355",10,1,0,2,1.0942,6,-0.4624,-1.228,0.8452,0.3011,0.8211,0.6071,1.3065,-1.6173,-0.5712,1.9347,0.5036,0.3956,1,2,10,8,10,1.1525,549.564,473.914,492.559,491.543,528.406,504.511,466.259,514.204,516.597,525.115,506.2672,"3","medium"
"7162","38000279","38010356",10,0,0,4,-0.9112,6,-0.4624,0.9271,-0.9643,-1.0715,0.4357,-0.1399,-0.3685,-0.5952,-0.4274,-0.2827,-0.2019,-0.6784,3,4,10,10,10,0.8404,612.168,605.749,671.974,627.584,645.111,612.302,644.462,615.005,650.561,614.919,629.9835,"5","high"
"7163","38000077","38010359",11,1,0,2,0.1515,6,-0.4624,0.2988,-0.3062,-0.4375,1.5558,0.2082,2.3018,0.6827,-0.5466,-0.041,-0.6901,0.1597,3,6,3,3,3,-1.7545,530.823,500.324,518.339,482.267,464.459,534.166,531.113,502.558,518.396,506.538,508.8983,"3","medium"
"7164","38000130","38010360",10,1,0,2,-1.1594,6,-0.4624,-0.4588,-0.8408,-0.9284,-0.5635,0.9415,0.133,-2.2121,1.1403,0.3486,-2.5963,-0.6312,1,5,9,9,9,1.4826,463.271,493.56,479.758,506.053,482.817,496.615,497.972,511.506,549.544,457.753,493.8849,"3","medium"
"7165","38000009","38010361",10,1,0,1,-1.6877,6,-0.4624,-0.267,-1.0354,-0.5602,-2.9095,-0.1788,0.3643,-1.1075,0.7528,-0.3924,-0.1351,-0.3574,4,6,7,7,7,-0.0826,468.687,448.151,447.214,419.563,480.742,473.994,476.352,404.994,428.463,467.131,451.5291,"2","low"
"7166","38000287","38010362",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.801,565.122,548.192,514.836,551.859,553.583,580.323,555.482,517.39,556.542,546.613,"4","medium"
"7167","38000159","38010363",10,1,0,4,-0.7283,6,0.703,-1.228,0.1999,1.6582,-2.9095,-1.0008,1.0107,0.0058,0.5538,-0.6268,-0.9025,-0.01,1,5,7,3,7,-0.6626,528.307,511.041,526.612,531.992,577.031,526.889,499.013,538.119,551.171,501.732,529.1907,"3","medium"
"7168","38000114","38010365",9,0,0,6,-1.4486,2,-0.4624,0.8135,0.1504,-0.5779,-1.3627,1.7459,-1.736,-1.4203,-0.9265,-1.2228,-0.6882,-1.011,1,1,8,7,8,0.1679,479.194,476.993,442.691,432.131,459.527,452.039,434.016,494.974,429.816,417.176,451.8557,"2","low"
"7169","38000180","38010366",10,1,0,NA,-0.1426,3,-0.4624,-1.228,0.0097,-0.3906,-1.3627,NA,-0.1841,0.1064,-0.1085,-0.2645,-0.791,-0.0091,1,3,8,5,8,0.5399,388.151,422.055,389.041,413.815,431.122,431.362,439.149,423.436,368.43,440.538,414.7099,"1a","low"
"7170","38000291","38010369",10,1,0,1,-0.2138,6,-0.4624,-1.228,0.0097,-0.3825,-0.1002,-0.8346,-0.4606,-0.7266,-1.0273,-0.4151,-0.136,-1.0282,1,4,8,7,8,0.7217,448.658,485.17,491.162,450.123,510.318,479.91,457.22,423.208,423.564,451.507,462.084,"2","low"
"7171","38000030","38010370",10,1,0,4,NA,6,1.793,0.4557,-0.471,-0.4849,-0.3322,-0.8322,-0.5567,-0.9805,-0.3125,-0.8638,-0.0545,0.6636,3,4,5,4,5,-0.6314,331.939,329.945,312.054,347.768,356.97,351.333,323.238,366.633,335.915,307.175,336.297,"1b","low"
"7172","38000212","38010371",10,1,0,1,-0.6745,6,-0.4624,-1.228,0.7639,1.1685,1.5558,0.5702,0.5046,0.3988,0.2907,0.364,-0.2386,0.2544,3,3,5,5,5,-0.1388,607.003,645.262,578.232,568.641,572.012,605.091,571.649,596.747,595.286,597.323,593.7246,"4","medium"
"7173","38000341","38010372",10,1,1,1,-0.6367,6,-0.4624,-1.228,-0.5964,-0.7115,-2.1346,-0.7269,-0.7842,-0.333,-1.2187,-1.0767,-0.5381,-0.4332,3,3,3,3,3,-1.2314,496.529,550.976,566.608,546.405,552.847,553.363,548.039,553.843,558.456,568.304,549.537,"4","medium"
"7174","38000294","38010373",10,1,0,1,0.3623,6,-0.4624,-1.228,0.7356,-0.5701,-0.1002,-0.1837,-0.027,0.8417,-0.0828,-0.7245,0.1659,0.1323,3,5,9,3,9,0.3558,453.957,483.726,517.147,471.484,500.661,543.729,507.474,537.194,520.975,508.38,504.4727,"3","medium"
"7175","38000174","38010375",10,0,0,4,0.3623,6,0.4017,0.3027,1.5093,0.8814,-0.8059,-0.3554,1.1372,-0.2848,0.0825,0.4125,0.1332,0.7962,1,2,3,3,3,-1.1057,488.083,465.386,494.053,488.764,485.56,491.826,472.618,501.911,497.488,480.406,486.6095,"3","medium"
"7176","38000149","38010378",10,0,0,3,-0.8261,6,-0.4624,-1.228,-0.3261,-0.6042,-0.3322,-0.6506,-0.2473,-0.515,-0.4512,0.8524,-0.0637,-0.8373,3,4,10,9,10,0.1454,568.524,561.753,598.234,601.657,580.763,594.913,601.711,572.215,592.834,599.32,587.1924,"4","medium"
"7177","38000026","38010379",10,0,0,3,0.0742,6,0.8125,-1.228,0.7289,-0.2923,0.8211,0.4246,4.0725,0.325,0.9964,1.0042,0.8741,1.7923,2,4,10,6,10,1.4264,627.919,653.688,626.072,624.082,632.545,630.731,653.6,623.379,670.166,591.892,633.4074,"5","high"
"7178","38000039","38010380",10,0,0,3,-1.279,6,0.4017,-1.228,0.0645,-0.049,0.1475,NA,1.5831,-0.7306,0.4349,-0.5114,-0.3461,-0.8724,1,1,3,4,4,-0.7652,400.697,411.451,399.362,366.73,398.911,407.579,359.287,339.774,404.352,375.184,386.3327,"1a","low"
"7179","38000119","38010382",10,1,0,6,-0.7937,3,0.8125,-1.228,0.4063,-1.1386,-2.1346,-1.3592,-0.8041,0.2481,1.7067,-0.3813,-0.3596,0.8032,1,3,5,3,5,0.615,483.603,480.227,515.176,503.955,506.669,527.071,500.817,521.23,516.903,523.886,507.9537,"3","medium"
"7180","38000028","38010383",10,1,1,3,0.3623,6,0.4017,-1.228,-0.7553,0.0396,-0.8059,-0.4968,-0.323,0.1584,0.4374,-0.0437,-0.0818,-0.445,2,3,3,5,5,-0.6593,472.619,486.444,469.197,471.374,475.434,466.156,469.06,472.081,470.315,461.653,471.4333,"2","low"
"7181","38000024","38010384",10,1,0,1,-0.7057,6,-0.4624,-1.228,-0.4375,-1.1873,-1.7015,-0.6308,0.2423,0.4152,-0.5256,-0.5414,-0.609,0.1327,2,5,5,7,7,-0.584,491.831,482.619,500.196,506.699,534.572,536.911,529.149,547.715,545.588,542.298,521.7578,"3","medium"
"7182","38000263","38010385",10,0,0,5,0.3623,6,-0.4624,-1.228,0.3704,-0.7103,1.5558,-0.0562,3.073,1.7397,-1.2078,-1.4828,-0.0373,3.358,3,5,10,9,10,1.2314,601.426,562.518,608.873,610.263,587.639,595.619,595.971,593.738,642.459,604.422,600.2928,"4","medium"
"7183","38000309","38010386",10,1,0,4,0.0498,1,-0.4624,-1.228,-0.9522,-0.8699,0.1475,-0.0463,-0.7476,-1.7674,-0.4501,-0.4094,-1.0585,-0.3807,3,3,2,3,3,-1.754,299.549,314.758,314.936,292.399,325.29,345.289,341.791,334.471,323.406,354.326,324.6215,"1b","low"
"7184","38000289","38010387",10,0,0,1,-0.8541,6,-0.4624,-1.228,-0.7074,2.4725,1.5558,1.6011,-0.8165,-0.0408,0.6691,0.5202,0.8201,0.2067,3,5,5,8,8,0.3988,467.936,485.201,482.356,600.54,566.94,428.03,519.553,500.284,500.599,479.447,503.0886,"3","medium"
"7185","38000344","38010388",10,0,0,4,-0.5819,6,1.4434,0.842,-0.774,-1.0138,-1.7015,1.7684,-0.5163,0.3738,-1.3098,0.8685,-0.2386,2.3158,1,2,9,7,9,0.7853,474.004,430.508,503.634,515.181,450.16,450.895,498.738,512.667,460.972,441.717,473.8476,"2","low"
"7186","38000054","38010389",10,0,0,5,-0.5775,6,0.4017,-1.228,-0.3261,-0.1712,-0.5635,0.2265,-0.1471,0.5557,-0.724,-0.0545,0.0834,-0.558,2,2,7,8,8,0.7367,598.444,601.799,517.237,572.372,565.198,554.78,495.115,531.522,563.182,542.058,554.1707,"4","medium"
"7187","38000293","38010391",10,1,0,NA,-0.5244,NA,-0.4624,-1.228,-0.4867,0.055,-2.9095,0.3555,-0.4989,-0.2036,1.7621,0.2471,-0.117,0.0689,1,2,9,7,9,0.968,413.805,394.967,393.388,431.465,402.227,394.844,404.813,406.985,409.698,405.982,405.8174,"1a","low"
"7188","38000061","38010392",10,1,0,4,-1.3147,6,-0.4624,-1.228,-0.2157,0.4361,-0.1002,0.1694,-0.5531,-1.1148,-0.5559,-0.9011,-0.5342,-0.9961,2,4,8,7,8,0.2533,597.319,528.23,585.249,538.264,543.332,512.9,558.857,580.842,549.271,560.724,555.4988,"4","medium"
"7189","38000143","38010393",9,0,1,3,0.3623,6,-0.4624,-0.0259,0.734,-0.6149,1.5558,0.3874,-0.1068,-0.5116,-0.3137,0.3877,0.5859,-0.8655,2,NA,3,3,3,-1.3905,353.144,364.124,401.677,331.687,320.151,335.95,359.862,401.145,339.549,365.609,357.2898,"1b","low"
"7190","38000237","38010394",10,0,0,3,NA,4,-0.4624,-1.228,2.7308,1.0583,-1.7015,NA,-0.3137,-0.2296,-0.2958,0.852,0.6223,-0.7574,3,4,5,3,5,-0.6652,519.164,467.349,464.53,510.127,491.32,472.585,493.439,511.396,459.735,508.855,489.85,"3","medium"
"7191","38000058","38010395",9,0,1,NA,NA,NA,NA,-0.1122,-0.6065,NA,NA,NA,-0.8708,NA,NA,NA,NA,NA,1,1,3,2,3,-1.968,342.551,348.272,400.769,354.06,371.655,360.066,351.318,353.54,348.24,388.42,361.8891,"1a","low"
"7192","38000090","38010397",10,1,0,4,-0.1554,6,-0.4624,-1.228,0.5453,0.7806,0.8211,0.9043,1.2554,-1.2687,0.8508,0.2907,-0.3037,0.1851,3,6,3,9,9,0.0481,552.332,499.464,521.186,478.859,486.651,516.9,527.401,483.856,513.211,513.798,509.3658,"3","medium"
"7193","38000287","38010399",10,0,0,5,-1.0009,6,0.8125,1.3127,0.7289,0.1566,-1.0693,0.2584,-0.1703,0.3008,-1.008,-0.7119,-0.1148,-0.4382,1,2,5,5,5,0.4436,579.06,548.027,562.436,577.347,558.795,575.081,569.401,554.924,588.034,529.233,564.2338,"4","medium"
"7194","38000098","38010401",10,0,0,6,-0.922,4,1.4434,1.3775,-0.9631,-1.1756,-0.8059,-1.1897,-1.3489,-1.3838,-0.9085,0.7068,0.4077,0.5087,1,2,7,7,7,-0.0725,487.774,442.053,396.186,455.295,452.115,483.388,443.369,472.292,464.581,437.426,453.4479,"2","low"
"7195","38000196","38010403",10,0,0,3,-0.4088,6,-0.4624,0.1924,0.0311,0.0343,NA,NA,-0.5862,NA,-0.1184,NA,NA,-0.2196,NA,NA,9,9,9,0.9315,411.722,415.885,444.463,503.126,438.895,407.352,453.97,494.885,477.235,475.844,452.3377,"2","low"
"7196","38000165","38010404",9,0,0,5,0.3623,6,1.4434,0.8421,-0.8575,0.4192,-0.5635,0.2465,0.1407,0.3235,-0.4884,1.3998,0.2824,0.0784,1,2,3,3,3,-1.0251,344.685,391.912,308.062,360.979,319.283,335.983,401.757,336.448,394.216,379.872,357.3197,"1b","low"
"7197","38000285","38010406",9,0,0,4,-1.8573,5,-0.4624,0.8178,-3.2569,-0.6347,-0.5635,-0.9377,-1.2047,-0.3975,-1.022,-1.3455,-0.6317,-0.2893,1,1,8,8,8,-0.0643,404.672,429.883,406.582,459.58,363.723,384.79,393.262,368.67,413.499,373.342,399.8003,"1a","low"
"7198","38000212","38010407",10,0,0,3,-0.5716,6,-0.4624,0.2652,0.2442,-0.4861,-0.3322,-0.2505,0.4823,0.3149,-0.4368,1.0008,1.2977,0.0936,1,1,5,9,9,0.5097,564.568,575.979,570.476,610.78,574.848,598.967,588.446,611.146,621.045,596.369,591.2624,"4","medium"
"7199","38000046","38010408",10,1,0,5,-0.3967,6,0.4017,-1.228,0.6428,0.0587,1.5558,1.5694,0.2516,-0.4176,-0.4377,-0.9383,-0.9978,-0.5354,2,4,4,3,4,-0.5025,446.268,457.117,455.141,424.625,466.299,448.501,453.604,464.505,456.398,454.769,452.7227,"2","low"
"7200","38000266","38010410",10,0,0,4,-0.5268,6,-0.4624,-1.228,0.1689,-0.2466,0.1475,-0.3222,1.8244,-0.3611,-0.8938,-0.0533,-0.2752,0.5574,1,2,4,5,5,-1.3773,496.895,451.689,495.496,470.684,447.89,521.602,462.116,440.313,473.261,477.209,473.7155,"2","low"
"7201","38000042","38010411",10,0,0,NA,NA,NA,-0.4624,-1.228,1.1471,-1.5621,-0.8059,-0.6094,-0.5766,-0.8576,-0.8972,-0.4629,1.5936,-1.254,2,4,NA,NA,NA,NA,381.532,387.081,385.382,375.897,355.991,391.062,386.544,379.361,388.239,408.811,383.99,"1a","low"
"7202","38000122","38010412",10,1,1,3,1.4407,3,-0.4624,-1.228,-0.3261,0.8732,-0.1002,NA,0.2342,-0.3484,-0.7253,0.7536,-0.1294,1.2618,2,4,7,3,7,0.0953,426.287,428.525,439.029,413.502,387.615,388.722,423.669,429.978,410.279,439.268,418.6874,"1a","low"
"7203","38000197","38010413",10,1,0,NA,-1.0337,NA,0.4017,-1.228,-0.5783,-0.9556,-0.3322,-0.5457,1.2628,-0.2169,-0.2553,-0.3783,0.4503,-0.2228,1,3,8,9,9,0.6592,516.422,472.032,486.315,491.435,500.285,487.049,514.134,529.173,458.278,516.92,497.2043,"3","medium"
"7204","38000294","38010414",10,1,0,3,-0.4815,6,-0.4624,-1.228,0.1496,-0.4705,-0.3322,0.5627,0.4765,-0.4972,0.4662,0.5323,0.9049,1.0172,3,4,9,10,10,1.1089,510.686,536.917,491.963,483.358,490.354,506.824,487.122,452.073,484.84,462.972,490.7109,"3","medium"
"7205","38000019","38010417",10,0,0,1,0.3623,6,1.793,2.1636,-0.4839,1.0768,-0.3322,-0.3818,-0.3575,-0.4056,0.4068,-0.2897,-1.0706,0.4977,6,5,9,9,9,1.0967,403.591,429.463,469.868,434.555,454.975,400.485,434.315,423.372,390.744,437.439,427.8807,"2","low"
"7206","38000214","38010418",9,0,0,4,0.3623,6,1.793,0.7856,0.5364,NA,0.8211,-0.1649,NA,NA,NA,NA,NA,NA,3,3,5,5,5,-1.0684,360.801,357.613,395.676,318.662,411.175,407.631,364.462,361.859,349.948,337.056,366.4883,"1a","low"
"7207","38000009","38010419",10,1,0,1,0.1481,6,1.793,1.8669,-1.0703,-0.4762,-2.1346,0.4233,-0.4326,-0.7822,1.7543,0.5821,0.0225,1.9138,2,6,8,7,8,0.3315,444.848,413.894,396.95,443.084,427.326,427.952,384.324,442.364,481.593,398.839,426.1174,"2","low"
"7208","38000004","38010422",10,0,0,1,-0.1177,6,0.8125,0.2645,-0.0135,-1.6847,-1.0693,-0.7567,-1.5653,-0.5181,-0.5559,-2.6106,-0.6539,-1.6886,NA,NA,5,8,8,0.2604,484.131,469.963,411.658,489.842,484.206,457.807,471.118,399.528,479.086,484.585,463.1924,"2","low"
"7209","38000263","38010424",10,0,0,3,0.3625,6,-0.4624,0.5805,0.5337,-0.4276,-0.5635,-0.5901,0.3152,-0.4997,0.1591,-0.5978,-0.0821,-0.0073,3,4,9,9,9,0.583,549.81,546.241,545.896,519.697,543.181,496.253,548.384,550.646,531.293,512.709,534.411,"3","medium"
"7210","38000162","38010425",10,0,0,NA,NA,NA,-0.4624,-1.228,0.0518,-0.4012,NA,NA,-0.2244,0.2188,-0.532,-1.0495,-0.7409,-0.118,NA,NA,3,5,5,-0.9445,409.653,369.821,381.619,354.898,361.104,352.179,415.644,315.633,424.013,445.463,383.0027,"1a","low"
"7211","38000343","38010426",10,0,0,2,-2.8028,6,-0.4624,-0.3264,0.1873,NA,0.4357,-0.0389,-1.027,NA,NA,NA,NA,NA,NA,NA,7,8,8,0.941,327.264,396.483,326.654,368.05,346.002,334.4,344.171,418.048,351.857,365.371,357.83,"1a","low"
"7212","38000270","38010429",10,1,0,5,-0.8366,6,-0.4624,-1.228,1.4693,0.311,-0.1002,-0.8736,0.8875,1.217,0.0952,-0.6698,0.8648,0.053,3,3,5,10,10,1.7538,542.695,547.915,491.866,569.979,547.841,553.259,557.431,553.983,527.741,537.089,542.9799,"3","medium"
"7213","38000205","38010430",10,0,0,5,0.6264,6,-0.4624,1.0049,-0.338,-0.2107,-0.1002,-0.2809,0.6709,-0.7129,0.1684,-0.916,-0.1989,0.9299,1,4,5,4,5,0.1878,575.064,533.489,522.852,559.811,546.409,490.017,507.759,513.277,489.638,521.832,526.0148,"3","medium"
"7214","38000317","38010431",10,1,0,1,-0.4791,6,-0.4624,-0.391,-0.2069,-1.2195,-0.3322,NA,-0.132,0.5598,-1.4368,-1.4544,-0.0223,0.3361,3,5,9,9,9,0.8341,446.391,459.424,423.846,408.379,415.565,420.527,443.218,442.154,370.97,457.906,428.838,"2","low"
"7215","38000337","38010432",9,0,0,5,-0.2951,6,0.4017,0.5504,-0.4839,0.191,-1.0693,-0.06,-0.3814,-0.3369,1.8642,-0.1177,-1.1144,-0.3289,1,3,3,3,3,-0.7214,478.093,526.442,529.315,508.47,478.919,509.003,504.233,503.091,485.148,523.6,504.6314,"3","medium"
"7216","38000263","38010433",10,1,0,1,-1.4663,6,-0.4624,-1.228,0.5119,0.7299,-1.7015,0.9374,0.0637,0.0409,0.572,-0.6005,-0.9816,-0.5828,1,3,7,9,9,1.4063,607.751,636.943,633.643,633.583,625.943,608.361,619.57,598.693,532.549,588.671,608.5707,"5","high"
"7217","38000172","38010435",8,1,0,NA,-0.3793,NA,0.4017,-1.228,1.1471,0.8567,0.8211,0.0953,0.2332,-0.4378,2.5147,-0.7501,0.1042,1.5301,2,3,3,3,3,-1.5521,331.355,330.043,373.898,335.182,325.989,330.873,268.458,384.756,351.839,363.23,339.5623,"1b","low"
"7218","38000313","38010439",10,0,0,4,-0.1986,6,0.4017,-1.228,-0.3397,0.0326,-1.0693,-0.2883,0.3817,0.229,-0.692,0.2261,-0.2388,-0.2776,2,4,7,9,9,0.7899,577.603,546.594,546.281,581.744,589.763,591.956,606.04,559.15,598.167,562.574,575.9872,"4","medium"
"7219","38000068","38010440",10,1,0,3,-0.3651,6,-0.4624,-1.228,0.3519,-0.1134,1.5558,1.5624,1.5543,-0.2944,-0.6488,-0.8841,-1.9898,0.1031,2,4,5,5,5,0.4055,524.198,521.081,536.803,526.162,546.203,515.343,539.786,541.054,551.72,525.597,532.7947,"3","medium"
"7220","38000261","38010442",10,1,0,4,-0.7804,6,-0.4624,0.8714,-0.7532,0.0487,-1.7015,-2.1697,-1.0045,1.0129,1.1706,-3.4682,-2.2688,0.086,1,1,9,10,10,0.2083,425.471,434.726,430.686,449.569,451.828,440.827,428.788,399.639,437.89,439.951,433.9375,"2","low"
"7221","38000186","38010443",10,0,0,5,-1.0995,6,-0.4624,-1.228,1.4872,-0.3287,0.4357,-0.7623,1.0567,-0.0303,-0.7311,-0.3909,-0.5924,-0.8792,2,5,7,3,7,-0.0061,376.411,405.579,362.85,337.647,369.526,343.867,314.612,380.659,385.193,361.928,363.8272,"1a","low"
"7222","38000103","38010444",9,0,2,5,-2.8028,6,3.0521,0.7375,0.4662,-0.0609,-0.5635,-0.6598,-0.4287,-0.5215,-1.4796,0.0576,0.0614,1.0253,4,5,9,7,9,0.1791,292.772,318.39,304.061,336.49,266.323,301.602,259.824,274.385,358.65,312.958,302.5455,"1b","low"
"7223","38000060","38010445",10,1,0,6,-0.5427,5,-0.4624,0.2652,0.7356,0.0931,-0.1002,-0.1188,0.0788,-0.0532,0.1053,-0.4304,-0.098,-0.7597,1,2,5,4,5,-0.3575,613.044,599.802,588.086,633.689,601.694,559.247,571.209,616.166,598.135,575.721,595.6793,"4","medium"
"7224","38000047","38010446",10,0,0,2,0.6532,6,-0.4624,0.3704,0.7356,2.4269,-1.0693,NA,0.5274,0.9632,0.0069,3.2211,4.8638,0.3094,1,1,9,10,10,1.6839,571.328,570.406,581.761,571.704,613.742,571.605,546.007,555.477,586.282,545.389,571.3701,"4","medium"
"7225","38000092","38010450",10,1,0,5,-1.8194,6,-0.4624,-1.228,-0.338,-0.7842,-0.8059,1.6397,-0.2999,-0.5092,-0.5804,-0.5445,-1.6205,-0.6079,2,3,5,5,5,-0.0848,502.545,531.066,494.086,448.207,453.37,477.118,462.223,505.323,499.313,454.351,482.7602,"3","medium"
"7226","38000060","38010451",9,0,0,NA,-0.4018,5,-0.4624,-1.228,-0.7707,-0.5955,-0.3322,NA,-0.574,-0.5239,-1.2624,0.5305,-0.4273,-0.9885,2,3,5,7,7,0.2804,494.693,453.986,469.035,481.815,441.874,431.975,463.683,536.991,489.048,489.424,475.2524,"2","low"
"7227","38000302","38010452",9,0,0,NA,NA,NA,0.8125,-1.228,-0.7225,-0.8786,-0.1002,-0.5602,-0.6353,-0.065,-0.7066,-0.2642,0.0801,-0.9562,1,3,9,10,10,0.0709,441.086,445.138,393.801,383.485,400.742,463.883,367.428,418.161,442.409,412.652,416.8785,"1a","low"
"7228","38000052","38010453",9,0,0,5,-0.7559,6,-0.4624,-1.228,0.8563,-0.1561,-1.3627,-0.5243,1.3836,2.8742,3.5695,-0.4718,0.381,0.5595,2,5,3,5,5,-0.7047,508.034,551.021,498.756,478.329,479.887,524.097,517.839,516.916,508.075,575.15,515.8104,"3","medium"
"7229","38000347","38010454",10,1,0,2,-0.6098,6,-0.4624,0.2645,-0.4839,0.5424,-2.9095,1.6077,0.0642,-0.5075,0.7971,0.8428,0.2061,0.5609,1,4,7,3,7,0.4266,429.294,452.678,446.203,451.148,456.42,446.501,413.048,415.784,480.187,456.231,444.7494,"2","low"
"7230","38000232","38010455",10,1,0,4,-0.1179,4,-0.4624,-0.4588,-0.952,1.3429,1.5558,-0.3596,-0.1863,-1.3806,1.3392,0.9834,-0.5212,-1.4778,2,6,3,3,3,-1.5141,341.019,398.91,352.838,361.721,384.338,387.338,338.777,392.932,375.757,379.031,371.2661,"1a","low"
"7231","38000056","38010457",10,0,0,5,1.7401,6,0.8125,0.2289,-0.6557,1.2612,-1.7015,1.7578,0.427,0.0249,4.415,1.186,-2.1701,0.538,2,5,8,3,8,0.8716,503.2,478.392,495.32,489.835,486.102,491.797,523.04,479.4,447.752,448.452,484.329,"3","medium"
"7232","38000051","38010459",10,1,0,NA,0.2968,NA,-0.4624,-1.228,0.1999,-0.1247,-0.3322,-0.8521,0.1019,-0.023,0.0058,0.3305,0.6996,-0.5553,1,1,3,5,5,-1.1682,363.733,357.538,332.907,365.946,385.163,341.601,372.282,405.391,380.229,353.811,365.8601,"1a","low"
"7233","38000040","38010460",11,1,0,6,0.3623,2,-0.4624,1.6101,-0.9849,-1.0156,-2.9095,-0.3648,0.7786,0.6224,-0.9009,-5.1353,-2.4847,-0.898,1,1,6,3,6,-0.8244,468.916,462.411,491.97,429.339,455.428,468.228,483.302,482.991,465.076,458.909,466.657,"2","low"
